,news_id,general_category,title,abstract
4933,N56733,soccer,"Barcelona 5-1 Valladolid: Report, Ratings & Reaction as Messi Shines in Big Barça Win",Win Barcelona thrashed Valladolid 5-1 to record a fifth consecutive win in La Liga on Tuesday night. The home side took an early lead after Clément Lenglet smashed home an opportunistic first time effort with just two minutes on the clock. The visitors though dragged themselves level and held their own for a significant period of the first half. Aaaaaaaand the ball is rolling ⚽️⚽️⚽️ here at Camp Nou for #BarçaValladolid! #ForçaBarça!   FC...
4934,N32875,hockey,Saturday Links: Moving in the Right Direction,"After a terrible start to the season, the Stars' have shown positive signs in their three-game winning streak. Plus, it's a Penguins-Stars rematch tonight, the top UFAs for 2020, and more."
4935,N60811,football,"Saquon Barkley participates in individual drills, could return Sunday","Barkley participated in individual drills on Monday, according to Ralph Vacchiano of SNY, and has a decent chance of playing Sunday when the Giants host the Arizona Cardinals."
4936,N16399,racing,The greatest? Hamilton putting Fangio and Schumacher in shade,"Already a great in his sport, Lewis Hamilton endorsed his claim to be the outright best of all time on Sunday when he secured his sixth drivers' world championship and third in successive years. His success in finishing second at the United States Grand Prix moved him one title ahead of the legendary Argentine Juan Manguel Fangio and within one title of German Michael Schumacher. The trio sit in an exceptional place in the pantheon of racing..."
4937,N25563,football,Peter King's NFL truths after some stunning Week 6 games,"Six weeks into the 2019 NFL season, here's what Peter King has learned about the league and what could be in store for the rest of the year."
4938,N38839,basketball,Frank Kaminsky playing like he got a fresh start with Suns,"After flaming out in Charlotte, Kaminsky is trying to rejuvenate his career here in Phoenix."
4939,N5870,football,Houston Texans Trade A Third A Third Pick For Gareon Conley,The Texans need secondary help and they got it.
4940,N2985,football,Ranking the hottest coaching seats in the NFL,"Whether due to a crushing lack of discipline, a distinct lack of command or just the end of a long road for one particular coach, these guys are in danger of being jettisoned."
4941,N31583,hockey,Elite goalie? Not so much. Fleck joins Gophers hockey practice during football bye week,"Bob Motzko gave his team the news near the end of Tuesday's practice. ""I told them, 'Guys, we've a new goalie trying out,"" ' Motzko said of his Gophers men's hockey team. ""And they went silent."" Jack LaFontaine, a junior who has alternated starts with freshman Jared Moe, was puzzled. ""In the back of my head, I said, 'OK, it looks like we're having a fourth goalie, another guy coming on,' "" ..."
4942,N44354,football,Andy Reid roundup: Reid is leaving Patrick Mahomes' next step up to the doctors,Five Monday takeaways from the Chiefs' head coach.
4943,N35372,football,Bobby McCain will be disciplined by Dolphins for incident with Bills fans,"Miami Dolphins starting safety Bobby McCain will be disciplined internally for his involvement in an altercation with a Buffalo Bills fan, who said the Dolphins' team captain spit on him after Sunday's 31-21 loss. According to the Buffalo News story, Dylan Wentland, a Bills fan, says he confronted McCain about threatening to spit on a 13-year-old boy who was heckling him during warmups. ""I go, ..."
4944,N13204,football,D.C.-area brewery makes beer encouraging Dan Snyder to sell Redskins,"A local brewery near the nation's capital has come up with a clever marketing idea for one of its latest offerings, though the Washington Redskins probably will not appreciate it."
4945,N39801,football,Tom Brady Buys $9 Million Mansion Outside Massachusetts: Reports,"The Patriots quarterback isn't leaving New England, however."
4946,N40540,soccer,Sounders vs. Dallas: community player ratings form,Rate these heart-stopping Sounders.
4947,N2294,basketball,Why NBA trade chatter is so slow,"The only player generating any buzz is Wizards guard Bradley Beal, since many executives around the league believe Washington will eventually decide to move him and go into full rebuild mode."
4948,N36312,football,Danica Patrick shared a sweet message congratulating Aaron Rodgers on perfect game,"Like just about everyone else, Danica was pretty impressed by Aaron Rodgers' Week 7 performance."
4949,N62352,football,UW's Kendric Pryor agonizes over an incompletion and a touchdown that wasn't,UW wide receiver Kendric Pryor came within inches of turning a short pass into a 38-yard touchdown against Illinois.
4950,N6716,soccer,Zidane About-turn on Bale?,Has the relationship between players and coach thawed?
4951,N33460,football,Texans trade for corner Gareon Conley from Raiders,"The Texans, in a move intended to bolster a position riddled by injuries, have acquired cornerback Gareon Conley by sending a 2020 third-round draft pick to the Oakland Raiders, according to league sources not authorized to speak publicly. Conley is a former Raiders first-round draft pick from Ohio State. MEMES: Internet roasts Texans after loss to Colts. Meanwhile, Dallas celebrates. The Texans acquired a third-round pick from the Seattle..."
4952,N4998,football,Bucs record watch: Week 8,Which players can further cement their legacies in Tampa Bay during Sunday's game against Tennessee?
4953,N24285,hockey,Friday Links: System Update 2.1,"The Stars didn't replace Jim Montgomery's system last third period, but merely tweaked it. Plus, the Stars take on the Avalanche today, buy low and sell high fantasy candidates, and more."
4954,N33325,misc,Let's Talk Tribe #134: The Wrong Lesson,"The Nationals let Bryce Harper walk and still won it all. Don't get any ideas, Cleveland"
4955,N50057,baseball,ALCS Game 6 Thread: Yankees at Astros,The Astros lead the series 3-2
4956,N16304,football,5 college games to watch this Saturday,The leaf-raking can wait for these great games
4957,N27030,football,Opinion: One thing we know at midpoint of NFL season is that it's time for Baker Mayfield to grow up,The Browns have hit the NFL midseason mark at 2-5 with Baker Mayfield tied with Tampa Bay's Jameis Winston for a league-high 12 interceptions.
4958,N52719,football,Why Ex-NFL DE Thinks Bill Belichick Has Issue With Tom Brady Amid Talk Of QB's Future,Discussion about Tom Brady's future yet again has come to the forefront. Due in part to ESPN NFL Insider Adam Schefter saying it wouldn't surprise him if the Patriots quarterback either retired or left
4959,N44975,football,This 'Rare Moment' In Patriots' Win Over Jets Caught Rob Gronkowski's Eye,You'd think Rob Gronkowski would have seen it all from Bill Belichick over the course of nine seasons in New England. But the former tight end almost couldn't believe his
4960,N59721,misc,Mike Francesa Leaving WFAN Afternoon Drive Again,"Mike Francesa's days doing afternoon drive for WFAN are numbered, and he announced today the end is in sight again: Mike Francesa: ""I am leaving afternoon drive this December. Details to come."""
4961,N46856,misc,AMBER Alert cancelled for missing 15-year-old in Fayetteville,
4962,N23588,football,Did Oregon get away with pass interference on final play against Washington?,"Another football game, another officiating controversy."
4963,N58390,basketball,Chris Paul's return to Houston creates a must-watch game for Rockets and Thunder,Emotions filled with revenge makes Chris Paul's return to Houston an early-season must-watch game for the Rockets.
4964,N59519,football,"Vereen turns down XFL opportunity, says salary too low","Defensive end Corey Vereen won't take advantage of his XFL opportunity, his agency said, because of salary that was lower than anticipated."
4965,N38411,football,"Vikings Came To Play, Light Up Eagles: Game Notes",
4966,N24462,golf,Japan's Matsuyama in contention at Zozo Championship,"INZAI CITY, Japan (AP) Local favorite Hideki Matsuyama is still in contention to become the first Japanese player to win a PGA Tour event on home soil."
4967,N19361,football,"Jason Myers not off to a great start, but as a kicker, could still have a great finish",
4968,N62515,basketball,Podcast: What lessons can the Lakers learn from their season-opener?,"The Lakers have a lot they can take away from their season-opening loss to the Clippers, both good and bad."
4969,N63383,football,Virginia Tech gets 43-41 6OT win over North Carolina in first test of new overtime rules,Virginia Tech and North Carolina became the first teams to try out college football's new extended overtime rules Saturday night.
